rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,skin_tone,eye_color,skin_type,hair_color,product_id,brand_name,price_usd
1,0.0,0.454544991,11.0,1.9459101490553132,1.791759469228055,mediumTan,brown,dry,red,P477492,alpyn beauty,49.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,light,brown,combination,brown,P468396,Origins,61.0
3,0.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,light,brown,combination,brown,P483127,iNNBEAUTY PROJECT,48.0
3,1.0,0.400000006,5.0,1.3862943611198906,1.0986122886681098,deep,brown,combination,black,P483127,iNNBEAUTY PROJECT,48.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,brown,combination,black,P503992,MARA,58.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,light,green,oily,brown,P440937,Kiehl's Since 1851,55.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,blue,combination,brown,P440937,Kiehl's Since 1851,55.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,fairLight,green,combination,blonde,P440937,Kiehl's Since 1851,55.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,hazel,oily,brown,P440937,Kiehl's Since 1851,55.0
3,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,lightMedium,green,oily,brown,P469862,Freck Beauty,34.0
1,0.0,0.666666985,15.0,1.791759469228055,2.3978952727983707,mediumTan,brown,normal,brown,P469862,Freck Beauty,34.0
4,1.0,0.78947401,19.0,1.6094379124341003,2.772588722239781,rich,brown,dry,black,P469862,Freck Beauty,34.0
3,0.0,0.615384996,13.0,1.791759469228055,2.1972245773362196,lightMedium,brown,combination,brown,P469862,Freck Beauty,34.0
5,1.0,0.75,8.0,1.0986122886681098,1.9459101490553132,mediumTan,brown,combination,black,P469862,Freck Beauty,34.0
2,0.0,0.346154004,26.0,2.8903717578961645,2.302585092994046,light,blue,combination,brown,P469862,Freck Beauty,34.0
2,0.0,0.925000012,40.0,1.3862943611198906,3.6375861597263857,light,Grey,normal,brown,P481367,CAY SKIN,14.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,brown,dry,black,P481367,CAY SKIN,14.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,medium,blue,combination,brown,P474971,Peace Out,28.0
1,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,fair,blue,combination,blonde,P474971,Peace Out,28.0
1,0.0,0.571429014,7.0,1.3862943611198906,1.6094379124341003,tan,brown,combination,black,P474971,Peace Out,28.0
3,1.0,0.357143015,14.0,2.302585092994046,1.791759469228055,lightMedium,brown,dry,brown,P474971,Peace Out,28.0
3,0.0,0.523810029,21.0,2.3978952727983707,2.4849066497880004,fair,brown,normal,brown,P469511,Paula's Choice,52.0
5,1.0,1.0,9.0,0.0,2.302585092994046,fair,Grey,dry,blonde,P469511,Paula's Choice,52.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,fair,brown,normal,blonde,P469511,Paula's Choice,52.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,hazel,dry,brown,P232902,Kate Somerville,44.0
4,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,fair,hazel,combination,brown,P232902,Kate Somerville,44.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,hazel,normal,brown,P232902,Kate Somerville,44.0
5,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,fair,hazel,oily,brown,P232902,Kate Somerville,44.0
5,1.0,1.0,12.0,0.0,2.5649493574615367,light,blue,oily,blonde,P453713,HUM Nutrition,12.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,fairLight,hazel,combination,brown,P479352,Tatcha,62.0
5,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,lightMedium,brown,oily,brown,P479352,Tatcha,62.0
5,1.0,0.625,8.0,1.3862943611198906,1.791759469228055,lightMedium,brown,combination,black,P479352,Tatcha,62.0
4,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,lightMedium,brown,combination,black,P479353,The INKEY List,10.99
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,light,green,dry,brown,P479353,The INKEY List,10.99
4,1.0,1.0,11.0,0.0,2.4849066497880004,tan,brown,combination,black,P428240,Dermalogica,55.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,light,brown,normal,black,P500244,Peter Thomas Roth,65.0
2,0.0,0.5,10.0,1.791759469228055,1.791759469228055,medium,brown,combination,black,P474325,Herbivore,46.0
1,0.0,0.272727013,11.0,2.1972245773362196,1.3862943611198906,light,brown,oily,brown,P474325,Herbivore,46.0
3,0.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,normal,blonde,P474325,Herbivore,46.0
2,0.0,0.545454979,11.0,1.791759469228055,1.9459101490553132,fair,blue,oily,brown,P474325,Herbivore,46.0
5,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,lightMedium,hazel,oily,blonde,P469507,Paula's Choice,39.0
4,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,fairLight,blue,dry,red,P469507,Paula's Choice,39.0
4,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,lightMedium,brown,combination,blonde,P469507,Paula's Choice,39.0
5,1.0,0.976743996,43.0,0.6931471805599453,3.7612001156935624,lightMedium,brown,oily,black,P469507,Paula's Choice,39.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,rich,brown,oily,black,P475932,EADEM,68.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,lightMedium,brown,dry,brown,P475932,EADEM,68.0
5,1.0,1.0,10.0,0.0,2.3978952727983707,light,blue,combination,blonde,P432831,Moon Juice,58.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,lightMedium,brown,combination,brown,P432831,Moon Juice,58.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,green,normal,blonde,P432831,Moon Juice,58.0
1,0.0,0.5,18.0,2.302585092994046,2.302585092994046,lightMedium,blue,normal,brown,P432831,Moon Juice,58.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,hazel,oily,brown,P407387,HUM Nutrition,10.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,medium,green,oily,auburn,P407387,HUM Nutrition,10.0
5,1.0,0.837837994,37.0,1.9459101490553132,3.4657359027997265,light,brown,normal,blonde,P407387,HUM Nutrition,10.0
3,0.0,1.0,5.0,0.0,1.791759469228055,mediumTan,green,dry,brown,P476028,Summer Fridays,55.0
5,1.0,0.777778029,9.0,1.0986122886681098,2.0794415416798357,medium,brown,dry,black,P476028,Summer Fridays,55.0
3,0.0,1.0,4.0,0.0,1.6094379124341003,mediumTan,green,normal,brown,P476028,Summer Fridays,55.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,lightMedium,brown,combination,brown,P476028,Summer Fridays,55.0
1,0.0,0.400000006,5.0,1.3862943611198906,1.0986122886681098,light,brown,oily,blonde,P501213,Biossance,72.0
5,1.0,1.0,17.0,0.0,2.8903717578961645,light,brown,dry,blonde,P480284,Caudalie,139.0
4,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,medium,brown,oily,blonde,P504028,The Ordinary,25.0
2,0.0,0.175676003,74.0,4.127134385045092,2.6390573296152584,light,gray,dry,blonde,P504028,The Ordinary,25.0
2,0.0,1.0,12.0,0.0,2.5649493574615367,light,blue,normal,auburn,P482552,Tatcha,70.0
5,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,lightMedium,brown,dry,black,P482552,Tatcha,70.0
1,0.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,light,brown,normal,blonde,P471033,Herbivore,50.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,medium,brown,combination,brown,P471033,Herbivore,50.0
5,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,light,brown,combination,brown,P471033,Herbivore,50.0
4,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,brown,dry,brown,P471033,Herbivore,50.0
4,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,brown,dry,brown,P471033,Herbivore,50.0
5,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,fair,brown,combination,black,P386739,Tata Harper,130.0
4,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,brown,combination,brown,P469818,Freck Beauty,32.0
3,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,brown,oily,black,P469818,Freck Beauty,32.0
3,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,brown,combination,blonde,P385253,Origins,63.0
4,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,brown,combination,blonde,P385253,Origins,63.0
4,1.0,1.0,5.0,0.0,1.791759469228055,fairLight,brown,combination,brown,P448201,Shiseido,75.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,lightMedium,brown,normal,brown,P448201,Shiseido,75.0
5,1.0,0.705882013,17.0,1.791759469228055,2.5649493574615367,light,brown,combination,brown,P448201,Shiseido,75.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,light,brown,dry,brown,P474809,Algenist,72.0
2,0.0,0.75,8.0,1.0986122886681098,1.9459101490553132,light,green,combination,blonde,P500055,KORA Organics,48.0
5,1.0,1.0,12.0,0.0,2.5649493574615367,fairLight,green,combination,blonde,P455898,The Ordinary,11.1
4,1.0,0.714286029,7.0,1.0986122886681098,1.791759469228055,fair,brown,normal,brown,P455898,The Ordinary,11.1
4,1.0,0.884615004,26.0,1.3862943611198906,3.1780538303479458,fair,blue,normal,red,P455898,The Ordinary,11.1
5,1.0,0.923076987,39.0,1.3862943611198906,3.6109179126442243,lightMedium,brown,combination,black,P455898,The Ordinary,11.1
5,1.0,0.692308009,13.0,1.6094379124341003,2.302585092994046,fair,brown,combination,black,P455898,The Ordinary,11.1
3,0.0,0.875,8.0,0.6931471805599453,2.0794415416798357,light,hazel,combination,brown,P455898,The Ordinary,11.1
4,1.0,0.75,36.0,2.302585092994046,3.332204510175204,lightMedium,brown,combination,red,P455898,The Ordinary,11.1
5,1.0,0.666666985,9.0,1.3862943611198906,1.9459101490553132,fairLight,brown,dry,brown,P449541,Kiehl's Since 1851,75.0
4,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,fair,brown,normal,brown,P449541,Kiehl's Since 1851,75.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,combination,red,P471038,iNNBEAUTY PROJECT,17.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fairLight,blue,normal,blonde,P471038,iNNBEAUTY PROJECT,17.0
5,1.0,0.083333299,24.0,3.1354942159291497,1.0986122886681098,lightMedium,hazel,combination,brown,P471038,iNNBEAUTY PROJECT,17.0
5,1.0,0.0,8.0,2.1972245773362196,0.0,tan,brown,oily,black,P471038,iNNBEAUTY PROJECT,17.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,green,combination,blonde,P416552,Algenist,95.0
5,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,light,brown,combination,black,P504043,OLEHENRIKSEN,58.0
1,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,green,normal,blonde,P481354,RANAVAT,95.0
3,0.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,brown,combination,black,P423134,Dermalogica,69.0
4,1.0,0.266667008,15.0,2.4849066497880004,1.6094379124341003,tan,brown,oily,black,P455338,The Ordinary,6.4
5,1.0,1.0,26.0,0.0,3.295836866004329,fair,hazel,combination,blonde,P455338,The Ordinary,6.4
5,1.0,0.897436023,39.0,1.6094379124341003,3.58351893845611,light,green,combination,auburn,P455338,The Ordinary,6.4
4,1.0,0.711863995,113.72000000000116,3.5553480614894135,4.442651256490317,rich,brown,oily,black,P455338,The Ordinary,6.4
5,1.0,0.920634985,63.0,1.791759469228055,4.07753744390572,fairLight,blue,dry,blonde,P455338,The Ordinary,6.4
3,0.0,0.139534995,113.72000000000116,5.003946305945459,3.2188758248682006,fairLight,blue,combination,blonde,P455338,The Ordinary,6.4
5,1.0,1.0,24.0,0.0,3.2188758248682006,medium,brown,combination,black,P455338,The Ordinary,6.4
3,0.0,0.571429014,7.0,1.3862943611198906,1.6094379124341003,fairLight,blue,oily,brown,P438637,BeautyBio,40.0
1,0.0,0.833333015,12.0,1.0986122886681098,2.3978952727983707,light,hazel,combination,brown,P438637,BeautyBio,40.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,lightMedium,green,combination,brown,P438637,BeautyBio,40.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,Grey,oily,brown,P473729,SEPHORA COLLECTION,10.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fairLight,blue,normal,blonde,P469520,Paula's Choice,22.0
4,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,light,brown,normal,brown,P469520,Paula's Choice,22.0
5,1.0,0.93333298,15.0,0.6931471805599453,2.70805020110221,mediumTan,brown,combination,black,P122651,CLINIQUE,20.0
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,combination,black,P122651,CLINIQUE,20.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,fair,brown,combination,black,P122651,CLINIQUE,20.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,blue,combination,blonde,P423127,Dermalogica,42.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,fair,brown,dry,brown,P423127,Dermalogica,42.0
1,0.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,light,brown,oily,black,P432243,CLINIQUE,32.0
2,0.0,0.388889015,18.0,2.4849066497880004,2.0794415416798357,lightMedium,brown,oily,black,P432243,CLINIQUE,32.0
1,0.0,0.428570986,7.0,1.6094379124341003,1.3862943611198906,medium,brown,combination,black,P432243,CLINIQUE,32.0
5,1.0,0.736841977,76.0,3.044522437723423,4.04305126783455,lightMedium,brown,dry,black,P432243,CLINIQUE,32.0
5,1.0,0.800000012,15.0,1.3862943611198906,2.5649493574615367,lightMedium,green,combination,brown,P392607,Peter Thomas Roth,85.0
2,0.0,0.785713971,14.0,1.3862943611198906,2.4849066497880004,deep,brown,combination,brown,P392607,Peter Thomas Roth,85.0
4,1.0,0.875,16.0,1.0986122886681098,2.70805020110221,deep,blue,combination,brown,P392607,Peter Thomas Roth,85.0
5,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,deep,blue,combination,brown,P392607,Peter Thomas Roth,85.0
4,1.0,0.916666985,12.0,0.6931471805599453,2.4849066497880004,deep,blue,combination,brown,P392607,Peter Thomas Roth,85.0
2,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,lightMedium,brown,combination,black,P479722,The INKEY List,11.99
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,combination,blonde,P479722,The INKEY List,11.99
5,1.0,0.866666973,30.0,1.6094379124341003,3.295836866004329,mediumTan,hazel,combination,brown,P417241,La Mer,245.0
1,0.0,0.600000024,10.0,1.6094379124341003,1.9459101490553132,lightMedium,brown,combination,black,P417241,La Mer,245.0
1,0.0,1.0,4.0,0.0,1.6094379124341003,light,blue,normal,blonde,P482753,TULA Skincare,38.0
1,0.0,0.882353008,17.0,1.0986122886681098,2.772588722239781,light,green,oily,blonde,P421997,Kiehl's Since 1851,47.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,lightMedium,brown,combination,brown,P421997,Kiehl's Since 1851,47.0
1,0.0,0.519999981,25.0,2.5649493574615367,2.6390573296152584,fairLight,hazel,combination,brown,P421997,Kiehl's Since 1851,47.0
5,1.0,0.400000006,5.0,1.3862943611198906,1.0986122886681098,lightMedium,brown,combination,blonde,P424989,TAN-LUXE,60.0
5,1.0,0.826086998,23.0,1.6094379124341003,2.995732273553991,light,blue,combination,blonde,P424989,TAN-LUXE,60.0
5,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,lightMedium,brown,combination,black,P424989,TAN-LUXE,60.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,brown,normal,blonde,P424989,TAN-LUXE,60.0
4,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,light,brown,dry,brown,P424989,TAN-LUXE,60.0
5,1.0,0.666666985,9.0,1.3862943611198906,1.9459101490553132,medium,brown,combination,brown,P474329,iNNBEAUTY PROJECT,25.0
2,0.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,fairLight,blue,dry,blonde,P474329,iNNBEAUTY PROJECT,25.0
3,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,deep,brown,combination,brown,P416312,Skin Laundry,20.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,tan,brown,normal,black,P473172,REN Clean Skincare,54.0
5,1.0,1.0,20.0,0.0,3.044522437723423,rich,brown,combination,black,P456194,Clarins,96.0
5,1.0,0.699999988,10.0,1.3862943611198906,2.0794415416798357,fair,blue,normal,blonde,P417242,La Mer,75.0
5,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,fair,green,normal,blonde,P417242,La Mer,75.0
5,1.0,0.714286029,56.0,2.833213344056216,3.713572066704308,fair,brown,combination,blonde,P417242,La Mer,75.0
5,1.0,0.400000006,5.0,1.3862943611198906,1.0986122886681098,light,brown,combination,brown,P471009,Caudalie,42.0
2,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,mediumTan,brown,oily,brown,P455623,BeautyBio,69.0
3,0.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,lightMedium,brown,normal,blonde,P432239,Kiehl's Since 1851,28.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,lightMedium,brown,combination,black,P432239,Kiehl's Since 1851,28.0
4,1.0,0.0,10.0,2.3978952727983707,0.0,light,hazel,dry,brown,P432239,Kiehl's Since 1851,28.0
2,0.0,0.699999988,30.0,2.302585092994046,3.091042453358316,light,blue,combination,blonde,P429043,DERMAFLASH,199.0
1,0.0,0.305698991,113.72000000000116,4.90527477843843,4.0943445622221,fair,green,combination,brunette,P429043,DERMAFLASH,199.0
2,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,olive,brown,dry,black,P429043,DERMAFLASH,199.0
2,0.0,0.882353008,113.72000000000116,3.367295829986474,5.351858133476067,olive,hazel,combination,brunette,P429043,DERMAFLASH,199.0
1,0.0,0.738853991,113.72000000000116,3.7376696182833684,4.762173934797756,light,brown,combination,brunette,P429043,DERMAFLASH,199.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,lightMedium,brown,dry,black,P472455,Caudalie,52.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,fairLight,hazel,combination,auburn,P470217,Dr. Brandt Skincare,67.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fairLight,blue,combination,blonde,P470217,Dr. Brandt Skincare,67.0
3,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,brown,combination,brown,P470217,Dr. Brandt Skincare,67.0
3,0.0,0.797101021,69.0,2.70805020110221,4.02535169073515,medium,brown,dry,black,P470217,Dr. Brandt Skincare,67.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,hazel,combination,brown,P422248,Kiehl's Since 1851,28.0
2,0.0,0.142857,14.0,2.5649493574615367,1.0986122886681098,lightMedium,hazel,combination,brown,P422248,Kiehl's Since 1851,28.0
1,0.0,0.75,12.0,1.3862943611198906,2.302585092994046,light,brown,normal,blonde,P500696,ROSE INC,55.0
4,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,lightMedium,brown,combination,black,P500696,ROSE INC,55.0
5,1.0,0.777778029,9.0,1.0986122886681098,2.0794415416798357,lightMedium,brown,combination,brown,P448853,Tower 28 Beauty,12.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,brown,combination,brown,P448853,Tower 28 Beauty,12.0
2,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,fair,brown,oily,black,P448853,Tower 28 Beauty,12.0
5,1.0,0.950820029,61.0,1.3862943611198906,4.07753744390572,fair,blue,oily,blonde,P448934,IT Cosmetics,34.0
5,1.0,0.833333015,12.0,1.0986122886681098,2.3978952727983707,lightMedium,green,oily,brown,P448934,IT Cosmetics,34.0
5,1.0,0.625,8.0,1.3862943611198906,1.791759469228055,light,brown,combination,brown,P448934,IT Cosmetics,34.0
2,0.0,1.0,7.0,0.0,2.0794415416798357,light,blue,dry,blonde,P431847,HUM Nutrition,26.0
2,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,blue,combination,blonde,P431847,HUM Nutrition,26.0
5,1.0,1.0,27.0,0.0,3.332204510175204,lightMedium,brown,normal,brown,P431847,HUM Nutrition,26.0
5,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,light,blue,combination,blonde,P467115,First Aid Beauty,42.0
5,1.0,0.727272987,11.0,1.3862943611198906,2.1972245773362196,mediumTan,brown,combination,brown,P467115,First Aid Beauty,42.0
4,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,hazel,combination,brown,P467115,First Aid Beauty,42.0
2,0.0,0.375,8.0,1.791759469228055,1.3862943611198906,tan,brown,combination,black,P467115,First Aid Beauty,42.0
5,1.0,0.92592603,27.0,1.0986122886681098,3.258096538021482,lightMedium,brown,normal,black,P467115,First Aid Beauty,42.0
1,0.0,0.866666973,15.0,1.0986122886681098,2.6390573296152584,fair,brown,combination,brown,P501157,Dr. Dennis Gross Skincare,68.0
3,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,blue,combination,blonde,P471541,Caudalie,45.0
2,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,brown,dry,brown,P475201,TULA Skincare,38.0
1,0.0,0.448276013,29.0,2.833213344056216,2.6390573296152584,tan,brown,oily,black,P479319,Fenty Skin,42.0
5,1.0,1.0,16.0,0.0,2.833213344056216,light,brown,oily,brown,P479319,Fenty Skin,42.0
1,0.0,0.538461983,13.0,1.9459101490553132,2.0794415416798357,lightMedium,green,combination,brown,P476010,ROSE INC,32.0
3,1.0,0.333332986,24.0,2.833213344056216,2.1972245773362196,light,brown,combination,black,P504171,Glow Recipe,34.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,lightMedium,brown,combination,black,P461522,SEPHORA COLLECTION,3.0
4,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,brown,combination,black,P461522,SEPHORA COLLECTION,3.0
4,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,light,brown,combination,black,P461522,SEPHORA COLLECTION,3.0
5,1.0,0.800000012,15.0,1.3862943611198906,2.5649493574615367,fair,brown,dry,brown,P461522,SEPHORA COLLECTION,3.0
5,1.0,0.944444001,18.0,0.6931471805599453,2.8903717578961645,fair,blue,combination,blonde,P385632,CLINIQUE,32.5
4,1.0,0.590909004,22.0,2.302585092994046,2.6390573296152584,fair,blue,combination,blonde,P385632,CLINIQUE,32.5
5,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,medium,brown,combination,black,P422011,Kiehl's Since 1851,24.0
